"taxon_id"	"taxon_rank"	"scientific_name"	"assembly_id"	"contig_count"	"scaffold_count"	"chromosome_count"	"gc_percent"	"gene_count"	"assembly_level"	"assembly_span"	"contig_n50"	"scaffold_n50"	"busco_completeness"
"934866"	"species"	"Eupithecia vulgata"	"GCA_946478455.1"	52	39	31	37.28		"Chromosome"	454682321	16000884	16073052	97.80000000000001
"57919"	"species"	"Geum urbanum"	"GCA_946800285.1"	3007	3007		39.5		"Contig"	384893071	264460	264460	
"70936"	"species"	"Medicago arabica"	"GCA_946800295.1"	69	69		36		"Contig"	3540631	316132	316132	
"70936"	"species"	"Medicago arabica"	"GCA_946800305.1"	233	107	8	34.03		"Chromosome"	515505002	6476079	64674077	98.80000000000001
"102599"	"species"	"Misopates orontium"	"GCA_946800315.1"	61	28	8	35.74		"Chromosome"	361008136	13838486	47284787	98
"59018"	"species"	"Luzula sylvatica"	"GCA_946800325.1"	184	36	6	31.970000000000002		"Chromosome"	444535728	5345210	74526441	71.5
"59018"	"species"	"Luzula sylvatica"	"GCA_946800335.1"	2072	2071		32.5		"Scaffold"	324892716	649796	649796	
"13579"	"species"	"Juncus effusus"	"GCA_946800645.1"	111	111		34		"Contig"	6633779	129597	129597	
"13579"	"species"	"Juncus effusus"	"GCA_946800655.1"	270	89	21	33.19		"Chromosome"	242897133	2205953	11305184	73
"102599"	"species"	"Misopates orontium"	"GCA_946800665.1"	387	387		37		"Contig"	20294305	72504	72504	
"53169"	"species"	"Scutellaria galericulata"	"GCA_946800675.1"	149	149		34.5		"Contig"	12118684	2245896	2245896	
"57919"	"species"	"Geum urbanum"	"GCA_946800695.1"	111	24	21	39.980000000000004		"Chromosome"	1304378891	19537000	65224196	98.7
"2768810"	"species"	"Ailanthus altissimus"	"GCA_946807835.1"	47	35	31	32.21		"Chromosome"	938396475	29331030	29421908	98.7
"2768810"	"species"	"Ailanthus altissimus"	"GCA_946808065.1"	584	584		32.5		"Contig"	937153372	6082921	6082921	
"2866289"	"species"	"Netelia dilatata"	"GCA_946811545.1"	919	754	6	42.28		"Chromosome"	324740661	4036708	47279114	95.2
"1545138"	"species"	"Gonocerus acuteangulatus"	"GCA_946811585.1"	8571	8569		34.5		"Scaffold"	960543592	233537	233537	
"1545138"	"species"	"Gonocerus acuteangulatus"	"GCA_946811695.1"	1870	172	10	34.72		"Chromosome"	1106193860	1130754	121348353	99.2
"13055"	"species"	"Chamaenerion angustifolium"	"GCA_946814005.1"	145	123	18	37.82		"Chromosome"	655862486	17479157	36550787	95.4
"13055"	"species"	"Chamaenerion angustifolium"	"GCA_946814875.1"	715	715		38		"Contig"	601360774	4237622	4237622	
"2803881"	"species"	"Netelia fuscicornis"	"GCA_946815625.1"	1421	1421		43		"Contig"	291383333	854521	854521	
"2870495"	"species"	"Alloplasta piceator"	"GCA_946863875.1"	1461	376	11	35.96		"Chromosome"	549780226	1119203	56989836	94.5
"1100899"	"species"	"Acleris literana"	"GCA_946894065.1"	55	38	30	37.29		"Chromosome"	674873004	20431359	21986359	98.10000000000001
"1100899"	"species"	"Acleris literana"	"GCA_946894075.1"	704	704		37		"Contig"	675217176	2242295	2242295	
"101737"	"species"	"Incurvaria masculella"	"GCA_946894085.1"	658	658		39.5		"Contig"	552407660	1621739	1621739	
"101737"	"species"	"Incurvaria masculella"	"GCA_946894095.1"	41	30	26	39.59		"Chromosome"	552021864	19935990	21889303	91.9
"53169"	"species"	"Scutellaria galericulata"	"GCA_946896805.1"	42	15	15	33.35		"Chromosome"	327661284	11603307	20504200	98.2
"753375"	"species"	"Nematopogon swammerdamellus"	"GCA_946902865.1"	2478	2478		41.5		"Contig"	660835487	501630	501630	
"753375"	"species"	"Nematopogon swammerdamellus"	"GCA_946902875.1"	257	40	31	41.42		"Chromosome"	699503999	5510598	23985694	92
"494438"	"species"	"Meconema thalassinum"	"GCA_946902985.2"	2251	454	15	40.5		"Chromosome"	9039060273	9856111	991394496	
"226147"	"species"	"Blera fallax"	"GCA_946965025.1"	184	61	7	39.32		"Chromosome"	461821444	5586187	79067313	97.2
"226147"	"species"	"Blera fallax"	"GCA_946965035.1"	1636	1636		39.5		"Contig"	286836166	405383	405383	
"194200"	"species"	"Ballota nigra"	"GCA_947034835.1"	241	17	11	37.56		"Chromosome"	1186790492	11728139	104982948	97
"194200"	"species"	"Ballota nigra"	"GCA_947034845.1"	1943	1943		37.5		"Contig"	382352052	1011855	1011855	
"5322"	"species"	"Pleurotus ostreatus"	"GCA_947034855.1"	15	14	12	51.21		"Chromosome"	40554023	4316464	4316464	93
"135647"	"species"	"Barbatula barbatula"	"GCA_947034865.1"	924	99	25	39.7		"Chromosome"	617646710	2654543	24423978	96.2
"5322"	"species"	"Pleurotus ostreatus"	"GCA_947034875.1"	53	53		51		"Contig"	40820812	1811266	1811266	
"67428"	"species"	"Thuidium tamariscinum"	"GCA_947034885.2"	41	17	11	36.84		"Chromosome"	363012664	18047883	32540268	84.30000000000001
"28468"	"species"	"Rhytidiadelphus loreus"	"GCA_947034895.1"	563	530	5	38.54		"Chromosome"	407207276	20175178	84776342	84.30000000000001
"135647"	"species"	"Barbatula barbatula"	"GCA_947034905.1"	2237	2237		39.5		"Contig"	571749702	606763	606763	
"1100989"	"species"	"Eudemis profundana"	"GCA_947034915.1"	864	864		38.5		"Contig"	682960239	1755860	1755860	
"1100989"	"species"	"Eudemis profundana"	"GCA_947034925.1"	134	43	28	38.49		"Chromosome"	691272826	16582823	25204545	98.5
"988004"	"species"	"Nycteola revayana"	"GCA_947037095.2"	109	44	26	36.5		"Chromosome"	621024246	11315063	21960024	
"988004"	"species"	"Nycteola revayana"	"GCA_947038005.2"	499	499		36.5		"Contig"	621926855	2691118	2691118	
"1666458"	"species"	"Apomyelois bistriatella"	"GCA_947044225.1"	343	343		36		"Contig"	347797802	3668742	3668742	
"934845"	"species"	"Eupithecia dodoneata"	"GCA_947044255.1"	217	217		37.5		"Contig"	349610571	3137352	3137352	
"934845"	"species"	"Eupithecia dodoneata"	"GCA_947044415.1"	39	32	31	37.300000000000004		"Chromosome"	353641053	12556972	12556972	98
"1666458"	"species"	"Apomyelois bistriatella"	"GCA_947044815.1"	40	32	32	35.84		"Chromosome"	389556621	13351333	13669180	98.80000000000001
"1594293"	"species"	"Epinotia bilunana"	"GCA_947049265.1"	881	881		39.5		"Contig"	651465082	1703155	1703155	
"1594293"	"species"	"Epinotia bilunana"	"GCA_947049275.1"	142	45	28	39.35		"Chromosome"	659028177	8321754	24745286	97.9
"934875"	"species"	"Ligdia adustata"	"GCA_947049285.1"	1166	1166		35.5		"Contig"	375808107	651102	651102	
"934875"	"species"	"Ligdia adustata"	"GCA_947049295.1"	52	35	31	35.37		"Chromosome"	399710632	12895190	14256869	98.60000000000001
"414814"	"species"	"Epistrophella euchroma"	"GCA_947049305.1"	719	718		32.5		"Scaffold"	506142826	2236581	2236581	
"414814"	"species"	"Epistrophella euchroma"	"GCA_947049315.1"	87	6	6	32.74		"Chromosome"	523309982	12097380	160672062	96.5
"934942"	"species"	"Hemistola chrysoprasaria"	"GCA_947059775.1"	1663	1663		37.5		"Contig"	404997282	521633	521633	
"934942"	"species"	"Hemistola chrysoprasaria"	"GCA_947063395.1"	81	31	30	37.38		"Chromosome"	438237544	8928695	16143413	98.2
"2870497"	"species"	"Esperia sulphurella"	"GCA_947086405.1"	105	34	30	38.13		"Chromosome"	453206733	8224243	16376554	98.10000000000001
"1870148"	"species"	"Pammene aurita"	"GCA_947086415.1"	245	51	28	37.51		"Chromosome"	1041796253	9236171	37501620	98.10000000000001
"934904"	"species"	"Xanthorhoe spadicearia"	"GCA_947086425.1"	50	32	31	36.31		"Chromosome"	276674840	7616428	10252953	98.4
"934904"	"species"	"Xanthorhoe spadicearia"	"GCA_947086435.1"	169	169		36.5		"Contig"	259778591	3815007	3815007	
"1870148"	"species"	"Pammene aurita"	"GCA_947086445.1"	3941	3933		37.5		"Scaffold"	951007954	478140	479943	
"2870497"	"species"	"Esperia sulphurella"	"GCA_947086455.1"	3327	3327		38		"Contig"	421633396	270946	270946	
"934847"	"species"	"Eupithecia exiguata"	"GCA_947086465.1"	117	32	31	37.550000000000004		"Chromosome"	372871325	5437668	13143396	97.9
"934847"	"species"	"Eupithecia exiguata"	"GCA_947086475.1"	1461	1461		37.5		"Contig"	368896915	441991	441991	
"753441"	"species"	"Trisateles emortualis"	"GCA_947095525.1"	53	32	31	36.44		"Chromosome"	565499321	18979242	20149241	98.7
"369887"	"species"	"Poecilobothrus nobilitatus"	"GCA_947095535.1"	890	92	5	25.25		"Chromosome"	943969335	3616594	272287048	92.4
"753441"	"species"	"Trisateles emortualis"	"GCA_947095545.1"	451	451		36.5		"Contig"	562883226	2755475	2755475	
"934936"	"species"	"Electrophaes corylata"	"GCA_947095555.1"	253	253		37		"Contig"	333724589	3298091	3298091	
"369887"	"species"	"Poecilobothrus nobilitatus"	"GCA_947095565.1"	6325	6325		25		"Contig"	884820985	360312	360312	
"934936"	"species"	"Electrophaes corylata"	"GCA_947095575.1"	61	34	30	37.25		"Chromosome"	347537795	9829084	12663981	98.2
"566305"	"species"	"Nephrocerus scutellatus"	"GCA_947095585.1"	266	8	6	37.99		"Chromosome"	613373670	4302369	119915786	97.60000000000001
"566305"	"species"	"Nephrocerus scutellatus"	"GCA_947095595.1"	1393	1393		38		"Contig"	365885237	1101975	1101975	
"110368"	"species"	"Bicyclus anynana"	"GCA_947172395.1"	769	82	28	36.56		"Chromosome"	457159770	1166575	17439807	98.2
"110368"	"species"	"Bicyclus anynana"	"GCA_947172465.1"	1469	1468		36.5		"Scaffold"	153244533	169060	169060	
"45834"	"species"	"Solanum dulcamara"	"GCA_947179135.2"	3278	3278		36.5		"Contig"	936850355	1455101	1455101	
"4052"	"species"	"Hedera helix"	"GCA_947179155.2"	375	53	24	32.65		"Chromosome"	1198586830	13335294	50454882	99.2
"45834"	"species"	"Solanum dulcamara"	"GCA_947179165.2"	143	105	12	35.84		"Chromosome"	946304905	44229464	80040668	97.60000000000001
"4052"	"species"	"Hedera helix"	"GCA_947179205.2"	5798	5777		32.5		"Scaffold"	1083235880	966416	974908	
"56535"	"species"	"Pulicaria dysenterica"	"GCA_947179335.2"	4069	4068		35.5		"Scaffold"	609739674	323262	323262	
"56535"	"species"	"Pulicaria dysenterica"	"GCA_947179395.2"	127	60	9	35.61		"Chromosome"	833230194	22105616	99126001	97
"39272"	"species"	"Allacma fusca"	"GCA_947179445.1"	3055	3054		37		"Scaffold"	240786774	127290	127290	
"39272"	"species"	"Allacma fusca"	"GCA_947179485.1"	743	95	6	36.89		"Chromosome"	392772038	1002386	66084411	94.4
"10129"	"species"	"Apodemus sylvaticus"	"GCA_947179515.1"	1626	497	25	41.230000000000004		"Chromosome"	2889785202	4449850	120938251	96
"10129"	"species"	"Apodemus sylvaticus"	"GCA_947179525.1"	10863	10861		41.5		"Scaffold"	2392986241	424995	424995	
"6526"	"species"	"Biomphalaria glabrata"	"GCA_947242115.1"	200	43	18	36.15		"Chromosome"	850620091	10774472	48536009	94.30000000000001
"6526"	"species"	"Biomphalaria glabrata"	"GCA_947242385.1"	2845	2845		36		"Contig"	623420618	647569	647569	
"31201"	"species"	"Spisula solida"	"GCA_947247005.1"	131	37	19	35.56		"Chromosome"	932088914	15021671	52695421	79.80000000000001
"31201"	"species"	"Spisula solida"	"GCA_947247015.1"	1805	1804		35.5		"Scaffold"	928906444	1198388	1198388	
"987862"	"species"	"Acronicta leporina"	"GCA_947256265.1"	72	34	32	37.18		"Chromosome"	465575723	9296191	16347223	99.10000000000001
"987862"	"species"	"Acronicta leporina"	"GCA_947256475.1"	256	256		37		"Contig"	421000426	4562781	4562781	
"1100951"	"species"	"Coleophora flavipennella"	"GCA_947284805.1"	615	184	57	38.79		"Chromosome"	989256818	4005000	17852142	97.9
"1100951"	"species"	"Coleophora flavipennella"	"GCA_947285645.1"	3345	3345		39		"Contig"	916556629	488419	488419	
"33466"	"species"	"Yponomeuta malinellus"	"GCA_947307965.1"	1096	1096		39		"Contig"	526062519	1127706	1127706	
"33466"	"species"	"Yponomeuta malinellus"	"GCA_947308005.1"	233	108	32	39.29		"Chromosome"	568742162	5594066	19437463	97.5
"2567736"	"species"	"Yponomeuta cagnagella"	"GCA_947310355.1"	415	415		39		"Contig"	526289377	3172057	3172057	
"2741127"	"species"	"Nephrotoma appendiculata"	"GCA_947310385.1"	1101	422	4	33.05		"Chromosome"	1138043649	3235052	375927842	94.4
"1594356"	"species"	"Yponomeuta plumbellus"	"GCA_947310575.1"	2169	2169		39		"Contig"	623278161	679964	679964	
"1594356"	"species"	"Yponomeuta plumbellus"	"GCA_947310845.1"	65	50	31	39.24		"Chromosome"	636627394	21017000	22918849	97.60000000000001
"1776473"	"species"	"Lypha dubia"	"GCA_947310935.1"	2818	2818		31		"Contig"	633062137	600376	600376	
"2567736"	"species"	"Yponomeuta cagnagella"	"GCA_947310995.1"	129	89	32	39.27		"Chromosome"	575378505	14200349	19772650	97.80000000000001
"2741127"	"species"	"Nephrotoma appendiculata"	"GCA_947311015.1"	5212	5212		33		"Contig"	1101316354	472575	472575	
"1776473"	"species"	"Lypha dubia"	"GCA_947311025.1"	617	261	6	31.35		"Chromosome"	645045364	3454164	112609545	98.4
"2567736"	"species"	"Yponomeuta cagnagella"	"GCA_947311065.1"	724	724		39		"Contig"	557933069	1564806	1564806	
"2567736"	"species"	"Yponomeuta cagnagella"	"GCA_947311075.1"	114	43	31	39		"Chromosome"	556688374	8283376	19796368	
"8262"	"species"	"Pleuronectes platessa"	"GCA_947347685.1"	1427	355	24	42.5		"Chromosome"	687388084	1477112	26648505	97.9
"8262"	"species"	"Pleuronectes platessa"	"GCA_947347695.1"	3222	3219		42.5		"Scaffold"	613421917	471168	471168	
"1594316"	"species"	"Nymphula nitidulata"	"GCA_947347705.1"	45	40	31	36.72		"Chromosome"	635770143	21168000	22210000	98.9
"1594316"	"species"	"Nymphula nitidulata"	"GCA_947347715.1"	598	598		36.5		"Contig"	547613029	1894875	1894875	
"210248"	"species"	"Acrocera orbiculus"	"GCA_947359355.1"	75	73	5	27.310000000000002		"Chromosome"	221013885	63123693	63123693	91.60000000000001
"94026"	"species"	"Metellina segmentata"	"GCA_947359365.1"	5546	5546		35.5		"Contig"	1371589922	459504	459504	
"934925"	"species"	"Chesias legatella"	"GCA_947359375.1"	793	793		37		"Contig"	233185576	576225	576225	
"934925"	"species"	"Chesias legatella"	"GCA_947359385.1"	79	35	31	37.36		"Chromosome"	310258074	6173170	11018016	98.4
"210248"	"species"	"Acrocera orbiculus"	"GCA_947359395.1"	522	522		27.5		"Contig"	209124642	2271530	2271530	
"988062"	"species"	"Antitype chi"	"GCA_947359405.1"	108	37	31	38.08		"Chromosome"	632202931	10376138	21733341	99
"988062"	"species"	"Antitype chi"	"GCA_947359415.1"	1571	1571		38		"Contig"	616439491	793694	793694	
"296003"	"species"	"Lagria hirta"	"GCA_947359425.1"	138	25	12	29.45		"Chromosome"	336767380	7715647	31908519	98
"296003"	"species"	"Lagria hirta"	"GCA_947359435.1"	474	474		29.5		"Contig"	304305382	2923370	2923370	
"691988"	"species"	"Monopis laevigella"	"GCA_947359445.1"	148	55	25	34.19		"Chromosome"	625462426	11645250	24558259	95.4
"691988"	"species"	"Monopis laevigella"	"GCA_947359455.1"	530	530		34		"Contig"	590340172	2479109	2479109	
"94026"	"species"	"Metellina segmentata"	"GCA_947359465.1"	1059	177	13	35.550000000000004		"Chromosome"	1665108155	3433000	129427594	98
"987475"	"species"	"Charanyca ferruginea"	"GCA_947361185.1"	158	44	31	37.51		"Chromosome"	854648588	19352951	27761565	98.9
"1366396"	"species"	"Euzophera pinguis"	"GCA_947363495.1"	128	56	30	36.300000000000004		"Chromosome"	464714582	7703320	17073911	98.9
"997537"	"species"	"Lithophane semibrunnea"	"GCA_947363655.1"	1524	1524		38		"Contig"	500955303	706794	706794	
"997537"	"species"	"Lithophane semibrunnea"	"GCA_947363905.1"	288	43	32	37.89		"Chromosome"	557989272	2743605	18234465	99
"987870"	"species"	"Agrochola lota"	"GCA_947364205.1"	95	36	31	38		"Chromosome"	636702707	11176252	21830991	99
"987870"	"species"	"Agrochola lota"	"GCA_947364295.1"	651	651		38		"Contig"	623472971	2151531	2151531	
"1366396"	"species"	"Euzophera pinguis"	"GCA_947365835.1"	4048	4048		36.5		"Contig"	417364508	173005	173005	
"987475"	"species"	"Charanyca ferruginea"	"GCA_947366815.1"	1431	1426		37.5		"Scaffold"	734728855	1453008	1454942	
"350087"	"species"	"Cantharis rufa"	"GCA_947369205.1"	85	18	7	31.66		"Chromosome"	355314269	10477904	50306085	98.60000000000001
"350087"	"species"	"Cantharis rufa"	"GCA_947369215.1"	1015	1014		31.5		"Scaffold"	339657914	968230	968230	
"572861"	"species"	"Hofmannophila pseudospretella"	"GCA_947369225.1"	79	29	28	38.27		"Chromosome"	406154854	8559969	14950471	98.60000000000001
"1002971"	"species"	"Udea olivalis"	"GCA_947369235.1"	139	46	31	38.11		"Chromosome"	624338531	8228797	21486546	98.7
"1002971"	"species"	"Udea olivalis"	"GCA_947369245.1"	1322	1322		38		"Contig"	598116439	922333	922333	
"572861"	"species"	"Hofmannophila pseudospretella"	"GCA_947369255.1"	329	329		38.5		"Contig"	394155464	2571198	2571198	
"343700"	"species"	"Nemotelus nigrinus"	"GCA_947369265.1"	5782	5776		37		"Scaffold"	653143056	320576	321827	
"343700"	"species"	"Nemotelus nigrinus"	"GCA_947369275.1"	3489	636	5	37.08		"Chromosome"	722182905	1637451	217608999	92.7
"987979"	"species"	"Melanchra persicariae"	"GCA_947386135.1"	107	45	31	38.79		"Chromosome"	647895792	11584858	21548939	99.10000000000001
"987979"	"species"	"Melanchra persicariae"	"GCA_947386145.1"	609	609		39		"Contig"	626669483	2393193	2393193	
"169500"	"species"	"Coelopa pilipes"	"GCA_947389915.1"	802	802		43		"Contig"	248502080	675179	675179	
"169500"	"species"	"Coelopa pilipes"	"GCA_947389925.1"	433	38	7	42.550000000000004		"Chromosome"	262952336	1280259	47252759	97.9
"1586972"	"species"	"Agrilus cyanescens"	"GCA_947389935.1"	105	10	10	34.14		"Chromosome"	292338215	5283000	29744825	97.80000000000001
"1586972"	"species"	"Agrilus cyanescens"	"GCA_947389945.1"	1330	1330		34		"Contig"	260942280	540517	540517	
"1918187"	"species"	"Thelaira solivaga"	"GCA_947397855.1"	216	26	7	29.8		"Chromosome"	429338799	3407366	77173402	99
"2866287"	"species"	"Polietes domitor"	"GCA_947397865.1"	2498	778	6	34.11		"Chromosome"	1043309519	1245466	190665199	98.5
"2866287"	"species"	"Polietes domitor"	"GCA_947397875.1"	5625	5479		34		"Scaffold"	976804195	354698	376196	
"1918187"	"species"	"Thelaira solivaga"	"GCA_947397885.1"	772	772		29.5		"Contig"	370017034	1223316	1223316	
"106386"	"species"	"Pterostichus niger"	"GCA_947425015.1"	595	178	19	31.330000000000002		"Chromosome"	674081354	2834613	36870366	97.9
"106386"	"species"	"Pterostichus niger"	"GCA_947425025.1"	1960	1958		31.5		"Scaffold"	589475222	657240	664026	
"988065"	"species"	"Aporophyla nigra"	"GCA_947458395.1"	758	758		38		"Contig"	726703739	2438267	2438267	
"691988"	"species"	"Monopis laevigella"	"GCA_947458855.1"	108	35	25	34.18		"Chromosome"	632589603	12832485	26464553	95.5
"691988"	"species"	"Monopis laevigella"	"GCA_947458865.1"	373	373		34		"Contig"	586846331	3865128	3865128	
"987926"	"species"	"Diloba caeruleocephala"	"GCA_947459985.1"	136	36	31	39.81		"Chromosome"	762516417	9820628	27899106	99
"987926"	"species"	"Diloba caeruleocephala"	"GCA_947459995.1"	2559	2559		40		"Contig"	746774156	585392	585392	
"572857"	"species"	"Hemithea aestivaria"	"GCA_947461825.1"	5046	5046		36.5		"Contig"	496814523	171304	171304	
"46595"	"species"	"Harmothoe impar"	"GCA_947462335.1"	3019	861	18	42.75		"Chromosome"	1512304043	1337000	83397641	93
"987896"	"species"	"Caradrina kadenii"	"GCA_947462355.1"	39	34	31	37.93		"Chromosome"	425987072	15330137	15330137	98.9
"46595"	"species"	"Harmothoe impar"	"GCA_947462385.1"	6738	6659		42.5		"Scaffold"	1399825932	431858	440568	
"987896"	"species"	"Caradrina kadenii"	"GCA_947462605.1"	666	666		38		"Contig"	407318139	1384995	1384995	
"326959"	"species"	"Eulithis testata"	"GCA_947507505.1"	220	220		37.5		"Contig"	289201584	3034860	3034860	
"326959"	"species"	"Eulithis testata"	"GCA_947507515.1"	68	35	30	37.36		"Chromosome"	308082778	9289000	10981015	98.10000000000001
"987880"	"species"	"Apamea epomidion"	"GCA_947507525.1"	107	36	32	39.1		"Chromosome"	624644460	10791849	20943201	99.10000000000001
"687122"	"species"	"Pyralis farinalis"	"GCA_947507535.1"	2801	2801		38.5		"Contig"	712356640	553579	553579	
"494138"	"species"	"Clistopyga incitator"	"GCA_947507545.1"	182	25	21	40.87		"Chromosome"	260675948	2365487	13682479	95.30000000000001
"987880"	"species"	"Apamea epomidion"	"GCA_947507555.1"	754	754		39		"Contig"	580616124	1732187	1732187	
"494138"	"species"	"Clistopyga incitator"	"GCA_947507575.1"	738	738		41		"Contig"	253034390	1132371	1132371	
"687122"	"species"	"Pyralis farinalis"	"GCA_947507595.1"	323	65	27	38.47		"Chromosome"	985727948	7072203	39277333	98.5
"572857"	"species"	"Hemithea aestivaria"	"GCA_947507615.1"	376	93	31	36.59		"Chromosome"	501696139	2591731	17632203	98
"987875"	"species"	"Amphipoea lucens"	"GCA_947507765.1"	723	723		38		"Contig"	641437241	2295032	2295032	
"988065"	"species"	"Aporophyla nigra"	"GCA_947507805.1"	120	62	31	37.95		"Chromosome"	736874160	11875565	24958797	99.10000000000001
"987875"	"species"	"Amphipoea lucens"	"GCA_947508005.1"	108	42	31	38.24		"Chromosome"	647703034	11346000	22308434	98.7
